bank_account_key,start_date,end_date,cash_change,ending_balance,calc_balance,period_status
874Wintergreen,9/1/23,9/30/23,"1,131","11,328.96",11328.96,closed
Common,9/1/23,9/30/23,-53,436.93,436.93,closed
MeadowSecurity,9/1/23,9/30/23,-10,"1,580.00",1580,closed
Midway,9/1/23,9/30/23,"-35,284","73,352.01",73352.01,closed
PagodaSecurity,9/1/23,9/30/23,2,"18,237.87",18237.87,closed
Partnership,9/1/23,9/30/23,364,"438,429.00",438429,closed
104Meadow,10/1/23,10/31/23,"1,145","8,427.18",8427.18,closed
108Meadow,10/1/23,10/31/23,"1,026","3,831.17",3831.17,closed
108Pagoda,10/1/23,10/31/23,"1,123","11,092.86",11092.86,closed
1117Brewer,10/1/23,10/31/23,-786,"5,002.56",5002.56,closed
114Sidney,10/1/23,10/31/23,-266,"7,695.26",7695.26,closed
116Meadow,10/1/23,10/31/23,-531,"6,191.31",6191.31,closed
116MeadowSavings,10/1/23,10/31/23,151,"4,610.12",4610.12,closed
1316Rosemon,10/1/23,10/31/23,"2,221","21,420.69",21420.69,closed
1342Newton,10/1/23,10/31/23,-638,"1,770.01",1770.01,closed
2208Chase,10/1/23,10/31/23,1,"6,721.70",6721.7,closed
2417Garden,10/1/23,10/31/23,-78,"7,281.85",7281.85,closed
4909Jamesway,10/1/23,10/31/23,"4,885","25,455.98",25455.98,closed
4920Brianhill,10/1/23,10/31/23,"-1,076","33,177.78",33177.78,closed
6401Basswood,10/1/23,10/31/23,"2,747","33,574.32",33574.32,closed
711Parks,10/1/23,10/31/23,"1,141","10,357.67",10357.67,closed
7417Canoga,10/1/23,10/31/23,"53,196","59,127.74",59127.74,closed
8604Wagon,10/1/23,10/31/23,"1,181","12,094.74",12094.74,closed
874Wintergreen,10/1/23,10/31/23,231,"11,559.95",11559.95,closed
Common,10/1/23,10/31/23,-183,254.28,254.28,closed
Midway,10/1/23,10/31/23,"7,587","80,939.48",80939.48,closed
PagodaSecurity,10/1/23,10/31/23,2,"18,240.20",18240.2,closed
Partnership,10/1/23,10/31/23,"8,916","447,344.75",447344.75,closed
104Meadow,11/1/23,11/30/23,-805,"7,621.98",7621.98,closed
108Meadow,11/1/23,11/30/23,"1,026","4,857.24",4857.24,closed
108Pagoda,11/1/23,11/30/23,-802,"10,290.89",10290.89,closed
1117Brewer,11/1/23,11/30/23,472,"5,474.22",5474.22,closed
114Sidney,11/1/23,11/30/23,-751,"6,944.63",6944.63,closed
116Meadow,11/1/23,11/30/23,"1,169","7,360.29",7360.29,closed
116MeadowSavings,11/1/23,11/30/23,151,"4,760.70",4760.7,closed
1316Rosemon,11/1/23,11/30/23,"1,009","22,430.04",22430.04,closed
1342Newton,11/1/23,11/30/23,-638,"1,131.63",1131.63,closed
2208Chase,11/1/23,11/30/23,1,"6,722.53",6722.53,closed
2417Garden,11/1/23,11/30/23,"4,416","11,697.66",11697.66,closed
4909Jamesway,11/1/23,11/30/23,"2,844","28,299.72",28299.72,closed
4920Brianhill,11/1/23,11/30/23,"-1,497","31,680.46",31680.46,closed
6401Basswood,11/1/23,11/30/23,"6,175","39,749.24",39749.24,closed
711Parks,11/1/23,11/30/23,"1,381","11,738.72",11738.72,closed
8604Wagon,11/1/23,11/30/23,"1,181","13,275.95",13275.95,closed
874Wintergreen,11/1/23,11/30/23,-769,"10,790.94",10790.94,closed
Common,11/1/23,11/30/23,-53,200.99,200.99,closed
MeadowSecurity,11/1/23,11/30/23,0,"1,580.00",1580,closed
Midway,11/1/23,11/30/23,"5,943","86,882.32",86882.32,closed
PagodaSecurity,11/1/23,11/30/23,2,"18,242.45",18242.45,closed
Partnership,11/1/23,11/30/23,372,"447,716.26",447716.26,closed
104Meadow,12/1/23,12/31/23,"-6,491","1,130.59",1130.59,closed
108Meadow,12/1/23,12/31/23,"-3,646","1,210.81",1210.81,closed
108Pagoda,12/1/23,12/31/23,"-8,610","1,680.83",1680.83,closed
1117Brewer,12/1/23,12/31/23,"-3,513","1,960.90",1960.9,closed
114Sidney,12/1/23,12/31/23,"-3,035","3,910.05",3910.05,closed
116Meadow,12/1/23,12/31/23,"-5,217","2,143.08",2143.08,closed
116MeadowSavings,12/1/23,12/31/23,"-2,849","1,911.29",1911.29,closed
1316Rosemon,12/1/23,12/31/23,"-20,145","2,284.99",2284.99,closed
1342Newton,12/1/23,12/31/23,"1,139","2,270.31",2270.31,closed
2208Chase,12/1/23,12/31/23,"-4,999","1,723.34",1723.34,closed
2417Garden,12/1/23,12/31/23,"-10,032","1,665.50",1665.5,closed
4909Jamesway,12/1/23,12/31/23,"-22,866","5,433.50",5433.5,closed
4920Brianhill,12/1/23,12/31/23,"-25,539","6,141.69",6141.69,closed
6401Basswood,12/1/23,12/31/23,"-36,368","3,380.77",3380.77,closed
711Parks,12/1/23,12/31/23,"-9,287","2,451.61",2451.61,closed
7417Canoga,12/1/23,12/31/23,"-50,000","9,127.74",9127.74,closed
8604Wagon,12/1/23,12/31/23,"-10,758","2,517.48",2517.48,closed
874Wintergreen,12/1/23,12/31/23,"-9,336","1,455.10",1455.1,closed
Common,12/1/23,12/31/23,-26,175.4,175.4,closed
MeadowSecurity,12/1/23,12/31/23,"22,000","23,580.00",23580,closed
Midway,12/1/23,12/31/23,"-37,662","49,220.37",49220.37,closed
PagodaSecurity,12/1/23,12/31/23,"10,002","28,244.94",28244.94,closed
Partnership,12/1/23,12/31/23,"139,958","587,673.79",587673.79,closed
